track_id,track_name,genres,artist_name,popularity,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
4AwKv5yOIoB04ZU9hPB3Uj,angel of small death and the codeine scene - bbc live version,[],seafret,48,207227,0.64,0.519,0.284,0.0,E,0.113,-7.236,Major,0.0325,106.115,4,0.378
3YKptz29AsOlm7WAVnztBh,kiss from a rose,[],seal,73,288427,0.684,0.583,0.532,0.0,A#,0.306,-7.11,Minor,0.0309,131.741,3,0.223
3ofBhpI30fEFWshUyO6ypC,cockroach,[],sean callery,27,189320,0.451,0.31,0.169,0.255,D#,0.113,-19.335,Major,0.0316,69.91,3,0.0368
3bwCMbwDZVtvJDnUTQIdCX,beat it,[],sean kingston,58,253453,0.00487,0.477,0.637,0.0,C#,0.284,-5.386,Major,0.109,198.12,4,0.555
1TSyGHOQF6gLAOsEdqAhoG,matthew in the middle (feat. daniel caesar),[],sean leon,52,341987,0.277,0.397,0.48,3.88e-05,F#,0.111,-9.005,Major,0.0494,117.079,3,0.184
4ric198pxxaosqsNVHHroF,to leave something behind,[],sean rowe,50,296400,0.766,0.435,0.336,7.59e-05,A,0.101,-7.264,Major,0.0711,148.993,3,0.25
1GfXRWcCxijFPbR5hYNh5q,"wonderful, merciful savior",[],selah,44,231867,0.9,0.386,0.182,0.0,A,0.0959,-10.189,Major,0.0332,118.497,3,0.152
6znZbTV31rdQmVDocXV8vH,i wish i could (feat. selah sue),[],selah sue,51,266643,0.145,0.67,0.736,0.000352,G,0.173,-6.298,Minor,0.0359,94.968,4,0.179
1kCewNSs909Xj1naXr36X8,amor prohibido,[],selena,66,172627,0.669,0.681,0.504,0.0,G,0.142,-11.099,Major,0.0284,89.994,4,0.705
514rhnksEwHUh6LxXsQ4Y9,back to you,[],selena gomez,76,210240,0.0984,0.6,0.683,1.26e-06,F#,0.11,-6.271,Major,0.0493,102.036,4,0.494
1r0XfrhdG6bsiS4oe1QM96,a year without rain,[],selena gomez & the scene,58,234333,0.0102,0.629,0.806,1.72e-05,D,0.112,-5.264,Minor,0.0442,119.966,4,0.409
7u4ZyvxJAwFa0aLnsXvwpl,"pastorale, op. 50 (version for orchestra): iii. evening",[],selim palmgren,32,238654,0.897,0.0946,0.0255,0.589,D#,0.114,-31.642,Major,0.0481,87.602,4,0.0372
1A5V1sxyCLpKJezp75tUXn,closing time,[],semisonic,71,274160,0.0196,0.484,0.841,1.71e-06,G,0.148,-5.438,Major,0.0291,92.124,4,0.304
3zIEvMYvCM0jiszho8jaFH,stompa,[],serena ryder,48,221747,0.129,0.668,0.809,3.9e-06,E,0.139,-4.467,Minor,0.0373,82.871,4,0.392
16pmJwwNFVCqdXWPZtwZzh,empty walls,[],serj tankian,60,230027,0.00161,0.464,0.963,0.0,C,0.196,-3.568,Minor,0.0484,160.071,4,0.528
4oaU0fMSg3n9kqOwmLPVhH,partners in crime (feat. ash costello),[],set it off,63,211027,0.00704,0.376,0.939,0.0,C#,0.116,-3.437,Major,0.0572,190.109,4,0.815
77ZcTPHQJyyM5GsSdGJHWZ,white album live at campus fes,[],setsuna ogiso,27,280560,0.308,0.687,0.775,9.28e-05,F,0.0929,-5.346,Minor,0.0262,100.011,4,0.724
1v9qtgK17jvTgBUCLzMeIF,hubris,[],sevdaliza,48,245196,0.556,0.633,0.411,0.0558,C#,0.153,-8.727,Major,0.0325,145.896,4,0.113
4HqxTpbXpLO1jgKJppk8Gl,"oh, loretta!",[],sex on toast,52,269283,0.347,0.655,0.554,0.101,G,0.122,-6.898,Major,0.0519,176.129,4,0.696
2Wg2hprz6qLJQcHY1egyqL,enough,[],sf9,64,179976,0.0507,0.665,0.753,0.0,D#,0.0901,-4.034,Minor,0.0446,152.012,4,0.647
62AuklH9bBX0gjSu9saIAu,a.a.t,[],sg lewis,45,150000,0.297,0.686,0.779,4.4e-06,B,0.0601,-5.037,Minor,0.0571,143.929,4,0.215
1kEjalTH6Wm7XVYxp8esEL,looking for me,[],sg tip,56,117120,0.0574,0.894,0.639,0.0,B,0.154,-7.959,Major,0.327,82.469,4,0.555
6vHJpgX1QTYa9SVXankGVR,comforter,[],shai,45,250600,0.00645,0.738,0.383,0.000231,G,0.134,-12.761,Major,0.0302,121.897,4,0.482
2yCbHFZ2spf22BHacJKiED,hessingen,[],shakarchi & stranéus,33,387402,0.674,0.665,0.818,0.841,B,0.116,-8.085,Major,0.0379,127.429,4,0.924
1keIwLlHg0VZhoQQiTb0Xi,man down (feat. alunageorge),[],shakka,69,211212,0.299,0.726,0.665,0.0,F,0.179,-5.611,Minor,0.0722,104.239,4,0.807
4ZwGzoF0LCJwgacZqfbfBq,along the coast (sunset music for relaxation),[],shakuhachi sakano,31,375284,0.988,0.243,0.0943,0.97,E,0.1,-22.676,Minor,0.0462,67.347,3,0.0374
50EJsLlXQjNj29MaC2E01B,hennessy and moscato,[],shakur luciano,54,178077,0.324,0.684,0.591,0.0,G#,0.167,-8.348,Minor,0.277,93.074,4,0.595
2aFsfzUuXuxDr4xo8ndfUt,sound the alarm,[],shallow side,49,222733,1.65e-05,0.468,0.819,4.51e-06,G#,0.0715,-3.855,Minor,0.0459,92.009,4,0.465
4FzUCZYARnbjUHTusF8Ojd,guru brahma,[],shaman's dream,31,522640,0.735,0.397,0.0473,0.289,A,0.294,-23.101,Major,0.0337,113.568,4,0.078
1lTygtixdz83w7yShSunIZ,dirty diana,[],shaman's harvest,51,241920,0.00145,0.652,0.621,0.0,C#,0.0636,-5.586,Major,0.0348,129.992,4,0.0478
6QOHmtPnKHKBhJLInkbZJn,creatures - acoustic,[],shannon saunders,39,240500,0.933,0.418,0.109,0.0,A#,0.0977,-15.096,Minor,0.0427,150.783,4,0.367
1F0GUb9ctYek15DT3dCtm0,stay focused,[],shaqisdope,42,251136,0.519,0.534,0.497,0.0,G,0.111,-11.786,Minor,0.395,129.761,4,0.171
1sSvW3qRh5Om9Bzn6ohWE1,comeback kid,[],sharon van etten,58,182333,0.000342,0.543,0.927,0.543,C,0.0327,-5.209,Major,0.0755,120.097,4,0.354
4QUjn6cprNKiyA8dMTOQ33,bad habits,[],shaun,67,212959,0.013,0.75,0.755,1.03e-06,F,0.539,-3.792,Major,0.0284,120.001,4,0.647
4mOxpj82q6n3EO7HBZCelX,sunny came home,[],shawn colvin,63,264200,0.344,0.554,0.58,0.00842,B,0.0989,-8.05,Minor,0.0322,167.83,4,0.402
6n72bDAxbWOkWaJnlfQfIZ,reminding me,[],shawn hook,63,209924,0.0791,0.563,0.58,0.0,A,0.085,-4.869,Minor,0.0459,132.854,4,0.26
1T7AiFL9ruKKwlONN35Vh0,a little too much,[],shawn mendes,65,187027,0.473,0.553,0.507,0.0,B,0.108,-6.24,Major,0.0304,83.093,4,0.57
0XAa1kzZqjF4VpDpdlUmGM,burn slow - interlude,[],sheck wes,56,192920,0.332,0.78,0.459,5.21e-06,C,0.0954,-7.514,Major,0.231,140.07,4,0.329
5q8WL51d8vXvGSwDdfzgJ0,come home soon,[],shedaisy,33,242053,0.658,0.279,0.431,0.0,A#,0.101,-6.926,Major,0.032,183.18,4,0.257
0zqtADiXLxVguYqaM8IMur,far away places,[],shelby flint,22,141933,0.919,0.336,0.291,0.00209,G#,0.0948,-12.019,Major,0.0306,94.311,3,0.37
4iyO9D0wlOfUKzdgQo59Wf,strangers (feat. mark diamond & jaga),[],shelton harris,62,227391,0.143,0.773,0.641,0.0,C#,0.0901,-5.433,Minor,0.161,138.072,4,0.156
19cL3SOKpwnwoKkII7U3Wh,geronimo,[],sheppard,63,218228,0.477,0.712,0.763,0.00118,G,0.114,-6.254,Major,0.0867,142.031,4,0.503
4AzOfkNxCSuuxOvqDxrLA4,a change would do you good,[],sheryl crow,42,229867,0.0795,0.736,0.751,0.000174,A#,0.1,-6.496,Major,0.0505,127.243,4,0.773
3XRwtQX9tVzC1wtBBdSWlH,2046: polonaise,[],shigeru umebayashi,28,198824,0.659,0.235,0.223,0.853,A#,0.668,-24.53,Major,0.0691,118.985,3,0.26
09zpuFLMbwjg2tjptU5v4e,allegro in a major,[],shinichi suzuki,31,36280,0.964,0.676,0.169,0.0,A,0.0734,-11.144,Major,0.195,136.164,4,0.641
4jjtFbO4dYu4JO0CIph6Ak,le disko,[],shiny toy guns,44,203307,0.0594,0.77,0.694,3.8e-05,G,0.31,-3.532,Major,0.05,123.006,4,0.62
2kRpKqkq1yYpEZeIjileCb,"baby, god bless you - tbs系 金曜ドラマ「コウノドリ」(2015)メインテーマ",[],shinya kiyozuka,28,339693,0.976,0.428,0.143,0.932,C#,0.069,-19.652,Major,0.0424,136.252,3,0.113
0XLepJ1PnnSYAMt3m45DTE,"fathoms below (from ""the little mermaid"") - from ""the little mermaid"" / soundtrack version",[],ship's chorus,25,102627,0.834,0.438,0.29,0.00262,C,0.123,-10.323,Major,0.0319,74.581,4,0.398
6MPH1BjCUNF7J8nYXsjatK,batman: the animated series - alternate main title,[],shirley walker,33,68640,0.835,0.369,0.448,0.882,D,0.326,-13.444,Minor,0.033,80.346,4,0.211
2E0DJHzZuSESRw5C8O6Kus,cheeks,[],shoecraft,49,269587,0.936,0.537,0.288,0.772,D,0.109,-14.784,Major,0.0269,95.017,4,0.318
7tDqtZnEQcgAE92mEMtgnF,cool again,[],shoffy,74,191935,0.443,0.774,0.45,3.28e-05,B,0.127,-6.86,Major,0.0896,90.055,4,0.648
45EDI3rk0f4cAMt9f8b56R,impossible - main,[],shontelle,70,226533,0.385,0.599,0.624,0.0,G#,0.125,-3.631,Major,0.0343,90.034,4,0.539
5kGCh49aqeRMkEOhQ9mcrW,party like a rock star,[],shop boyz,53,253000,0.00556,0.617,0.689,0.0,G,0.451,-4.988,Major,0.0412,145.053,4,0.642
7mpYhrHLVOqG0AnXVPf1Xq,bitchuary,[],shordie shordie,63,132223,0.0627,0.745,0.344,0.0,C#,0.125,-14.002,Major,0.103,93.007,4,0.322
1n8wr8tRHs5jmBxNWXedcn,"bands (feat. ohgeesy, fenix flexin & master kato)",[],shoreline mafia,80,174336,0.371,0.9,0.385,0.0,C#,0.142,-12.189,Minor,0.435,99.964,4,0.488
3bGVC25HcISA1ApJwux1LF,aht uh mi hed,[],shuggie otis,42,255560,0.609,0.821,0.464,0.312,F#,0.0962,-13.798,Minor,0.0286,102.525,4,0.862
1Jb8fejyUddXtl2JKAEFmQ,what's it gonna be?,[],shura,47,214754,0.118,0.567,0.928,1.04e-05,G#,0.347,-5.533,Major,0.0616,171.973,4,0.698
3wQaW4rEZe7AaDrlrX4eDy,buzzin',[],shwayze,57,212280,0.0204,0.85,0.572,0.0,D,0.0751,-8.088,Major,0.0587,93.007,4,0.249
1Vf5YI99OWk2vVUp8ybra0,arrest me (noah breakfast remix) [feat. tei shi],[],shy girls,47,211429,0.651,0.553,0.536,0.000316,A,0.0852,-7.722,Major,0.0448,105.126,4,0.184
4naIUyujaQ5dtxkWQnwJA4,"30s, 50s, 100s",[],shy glizzy,51,179272,0.0731,0.799,0.626,0.0,C#,0.0962,-6.712,Major,0.374,149.914,4,0.554
4E5IBDRu8kJbzUv1qaZM1t,forget to forget,[],shy martin,72,155351,0.0732,0.918,0.602,1.94e-05,C#,0.417,-8.891,Major,0.0603,110.996,4,0.81
2MNQMtZbOb7rBWli3TSok0,bad boyz (feat. barrington levy),[],shyne,55,228907,0.0249,0.788,0.594,1.65e-05,F#,0.0534,-4.864,Minor,0.336,83.84,4,0.691
00epdG9ONPL8KkErbmKW8o,forget about,[],sibylle baier,58,151413,0.99,0.59,0.106,0.648,A#,0.11,-17.245,Major,0.0332,97.042,3,0.28
0is4yL58CcQ4Gv4WgTGr9N,gunfight,[],sick puppies,56,175720,8.87e-05,0.392,0.829,0.000373,C,0.0754,-5.413,Major,0.0535,173.074,4,0.503
33EtkjdM88wGLAmjZvhpCQ,enamel,[],sid,38,215867,0.000263,0.524,0.873,0.0,F,0.357,-4.62,Minor,0.0557,112.023,4,0.5
79cQrs3nLQ7J3t5jJXSo2z,boogie man,[],sid phillips,36,146133,0.596,0.469,0.479,0.922,F,0.158,-10.137,Major,0.0772,184.412,4,0.904
71KyVcbBj8791MLfvHtfQR,fais moi confiance,[],sidiki diabaté,41,274344,0.275,0.676,0.665,0.248,G,0.0957,-6.953,Minor,0.0432,98.003,4,0.734
3jsWhwX0virKaGaLsT7FVA,living like a refugee,[],sierra leone's refugee all stars,31,227280,0.221,0.752,0.379,0.0,A,0.0785,-12.438,Major,0.168,155.235,4,0.796
1f3mvOwBQvu9iSIuE0pJM7,i d k,[],sig roy,38,191102,0.416,0.676,0.676,0.0,F#,0.101,-7.549,Major,0.156,146.089,4,0.574
3kGfazcbVvVkuZunzlLgTD,came here for love,[],sigala,75,202999,0.0313,0.708,0.868,0.0,F#,0.122,-3.287,Major,0.0431,124.994,4,0.72
1kFlDnWmBTvCBxxeGDpIdp,7 years (remix),[],sik world,72,134197,0.227,0.811,0.609,0.0,A#,0.102,-8.376,Major,0.0996,120.071,4,0.439
5RIVoVdkDLEygELLCniZFr,watch me (whip / nae nae),[],silentó,67,185143,0.247,0.821,0.759,0.0,G#,0.321,-8.541,Major,0.121,140.01,4,0.962
6JhJ3Qiw7sWE74MmSTbwkK,electricity (feat. dua lipa) - mk remix,[],silk city,70,346880,0.000156,0.675,0.894,0.00856,A,0.112,-4.982,Minor,0.0821,123.995,4,0.844
3lDxSzS1zh3rbA9CKDU6oI,bag of bones,[],silversun pickups,42,298681,0.000817,0.593,0.741,0.0237,F#,0.363,-6.528,Minor,0.0278,115.354,4,0.877
2TPcH3YlcOa6vWxS63VILx,for your babies,[],simply red,45,257760,0.212,0.726,0.486,0.00022,A,0.077,-8.774,Major,0.0237,95.983,4,0.476
7859pcBwSTJ8jerSu6lh9C,can't go to hell,[],sin shake sin,58,208253,0.00222,0.642,0.956,0.0,E,0.278,-2.282,Minor,0.0542,119.991,4,0.66
1SQJoU0N3uVIcoJy9PjJFB,last day of our acquaintance,[],sinéad o'connor,49,278880,0.252,0.337,0.169,4.19e-06,D#,0.132,-12.592,Major,0.035,82.438,4,0.299
1Htn7lZbquQZbQS1QRlAlp,wit me,[],sir collins,33,222744,0.193,0.497,0.382,1.57e-05,C,0.174,-11.34,Minor,0.317,126.836,5,0.343
734gdjkeLcg2Xjn3UJw7pQ,some ish,[],sir michael rocks,35,323000,0.459,0.672,0.852,0.0,A,0.234,-6.036,Minor,0.051,129.898,4,0.769
0w4m3Xp4svlIoyL94Zjlyd,&run,[],sir sly,64,226587,0.0213,0.759,0.651,0.000165,F,0.18,-8.317,Major,0.0565,92.023,4,0.471
3BskU52aChMYzxIP8j49sy,crossing bridges,[],sis,46,458083,0.00953,0.791,0.86,0.838,G,0.0843,-11.706,Major,0.0469,124.005,4,0.117
5Mmk2ii6laakqfeCT7OnVD,thong song,[],sisqo,67,253733,0.132,0.701,0.885,0.000197,D,0.0657,-6.81,Major,0.0614,121.54,4,0.741
2skmOCFU64Bg7Ytkgwliwe,all for you,[],sister hazel,67,218707,0.0399,0.631,0.756,4.37e-05,G#,0.0924,-6.378,Major,0.0376,137.039,4,0.671
4H61uUqEVuhqPWKdnvwhjQ,драма,[],siuzanna,32,152230,0.0376,0.838,0.523,0.000396,G,0.0955,-7.344,Major,0.0756,111.019,4,0.255
25CXUUZD2FDegmlHePvXvw,blanket,[],siv jakobsen,54,185236,0.892,0.314,0.173,0.00842,G,0.109,-15.488,Major,0.0387,135.048,4,0.123
754kgU5rWscRTfvlsuEwFp,kiss me,[],sixpence none the richer,79,208680,0.023,0.526,0.749,1.76e-06,D#,0.0692,-6.964,Major,0.0283,99.982,4,0.421
7MySSAE83mF4QAOnltFF9w,lies of the beautiful people,[],sixx:a.m.,41,238360,0.00278,0.294,0.991,0.00015,C,0.18,-3.114,Major,0.115,188.041,4,0.217
3KCZw2i3vUN6YANFhSdTbZ,your words don't mean a thing,[],sjana rut,26,312010,0.23,0.733,0.514,9.36e-05,A,0.112,-8.37,Minor,0.0464,129.984,4,0.154
3dJSC3yIV69Afxvme5qf5d,drifty,[],sjowgren,45,237405,0.862,0.397,0.188,0.000615,G#,0.126,-12.851,Minor,0.0364,184.057,3,0.35
4NXGz1l3StIOzPxAxnm9Wr,can't give it up,[],skan,57,180000,0.105,0.555,0.881,0.000737,A#,0.199,-2.671,Major,0.0959,149.803,4,0.249
3LklW07tvdx2AHsgfi1Mng,i wish,[],skee-lo,62,249293,0.00137,0.669,0.809,0.0,G,0.38,-7.146,Major,0.147,97.885,4,0.572
2aNe7lGxOSUEpeCUYMPHGN,36 oz.,[],skeme,43,233307,0.257,0.777,0.558,0.0,A#,0.317,-6.578,Minor,0.0664,125.572,4,0.289
1Bp5LdIxR3XlprIigqp4en,adults swim,[],ski mask the slump god,68,106160,0.0242,0.894,0.529,0.0,B,0.13,-10.461,Major,0.399,144.959,4,0.7
2dXs6WlSVXJX3i99Xw4n2u,don't call my name,[],skinshape,48,249847,0.156,0.677,0.565,0.74,E,0.108,-8.057,Minor,0.0361,90.023,4,0.54
11WVHlpPUHxg7CmbBxWJRr,2006,[],skizzy mars,61,224689,0.103,0.728,0.743,0.0,D,0.233,-5.061,Minor,0.273,156.076,4,0.577
1zeH4lyTUZBp567d6K6zTM,mermaid,[],skott,60,211275,0.258,0.528,0.654,1.42e-05,B,0.09,-5.394,Minor,0.0369,134.989,4,0.181
5tABJYXHCOo3HRSd0ClfEd,dance with darkness,[],skrizzly adams,61,202880,0.0834,0.631,0.847,0.0,D#,0.318,-4.782,Major,0.16,141.965,4,0.704
6D9784CzwRHlnIHdtjsBME,easy - music from the motion picture baby driver,[],sky ferreira,47,267573,0.267,0.6,0.274,0.0163,A,0.106,-10.695,Minor,0.03,132.034,4,0.246
3pDHW8LsKjbX6nVSbs8uGU,everything i need,[],skylar grey,64,200560,0.891,0.431,0.22,0.0,D,0.11,-10.878,Major,0.031,150.105,4,0.284
36cC8cngpxtH1t2bboIewZ,where's yesterday,[],slakah the beatchild,49,221595,0.154,0.787,0.505,3.42e-05,A,0.122,-5.129,Minor,0.316,89.896,4,0.741
7fkXzzIVo98CgjOkpd9H0V,already gone,[],sleeping at last,71,240791,0.956,0.447,0.206,4.56e-06,D#,0.107,-11.75,Major,0.0519,66.734,4,0.327
3hgESJrxlX103Q78BrEAfr,new kings,[],sleeping wolf,63,234613,0.0147,0.558,0.817,0.000102,E,0.384,-3.619,Major,0.0481,76.004,4,0.429
0rdmYZpqudklj3mhejRH1v,if you want it (sleepy brown feat. scar),[],sleepy brown,39,277947,0.0175,0.645,0.785,5.61e-06,C,0.0898,-6.868,Minor,0.0353,110.994,4,0.569
3GbjOImkNo5nFT2GQxVr11,rill rill,[],sleigh bells,52,229893,0.0372,0.468,0.812,1.46e-06,C#,0.0688,-3.44,Minor,0.0491,72.987,4,0.789
1MD2yGSeBRALkMui1fZ05P,anemone,[],slenderbodies,64,228062,0.884,0.854,0.631,0.00999,B,0.202,-8.197,Minor,0.0452,119.986,4,0.609
1ecmyd0EYLAeY5IMPJjGde,7: 30 am,[],slothrust,45,163867,7.92e-05,0.211,0.862,0.000536,G,0.0924,-7.935,Major,0.0766,204.903,4,0.148
4hSfY4G2SIUlwGViX1ve6J,the art school kids,[],slow hollows,50,146361,0.326,0.493,0.395,0.0169,B,0.393,-18.211,Minor,0.0282,111.665,4,0.536
4IZs7g9GdG5lrlSaZDtbdL,steel birds,[],slow pulp,52,205714,0.484,0.588,0.369,0.00187,D,0.108,-8.999,Major,0.0266,140.038,4,0.288
6DKLYVa951309xN1LBBkpu,afterthought,[],slum sociable,53,226945,0.00524,0.609,0.829,2.21e-05,A,0.132,-4.28,Minor,0.033,116.017,4,0.586
3k8Vghvr9JRdXmT4GOuq9i,"afraid, unafraid",[],slumberjack,39,179200,0.0144,0.529,0.739,0.000255,A,0.39,-5.356,Minor,0.0543,149.915,4,0.395
0m8z88MqUfbstTIUMK2wfZ,american love,[],smallpools,50,179347,0.000525,0.434,0.68,0.0243,G#,0.211,-4.84,Major,0.0322,156.941,4,0.403
4cDHZygn3hStTmnngmNsWo,let me be your superhero,[],smash into pieces,52,187387,0.00456,0.571,0.834,2.05e-05,E,0.0879,-4.541,Major,0.0336,127.96,4,0.571
3cfOd4CMv2snFaKAnMdnvK,all star,[],smash mouth,82,200373,0.0319,0.731,0.861,0.0,B,0.0829,-5.881,Major,0.0323,104.034,4,0.78
3Zau3JcrZcBfw8aVjKGkSX,amphetamine,[],smino,63,469831,0.704,0.523,0.539,1.19e-05,F,0.0952,-9.642,Major,0.564,84.266,4,0.415
4XjXXK9GhDdMVR8xMKZLih,all die young,[],smith westerns,56,226693,0.104,0.267,0.702,0.489,E,0.125,-4.062,Major,0.0364,145.723,4,0.282
3a93VsZ1uLrF6FBOVTrnEk,hey whiskey,[],smithfield,47,210469,0.203,0.463,0.566,0.0,G,0.14,-4.797,Major,0.0272,135.867,4,0.198
2LDOHAwZ9uECjs9xKHi2wc,cold blooded old times,[],smog,46,254160,0.00129,0.661,0.541,0.00398,B,0.0933,-9.682,Major,0.0533,120.97,4,0.585
6efQ7Z9hjoP9uWxLtsTJ3C,dusk 2 dusk,[],smoke dza,42,255910,0.16,0.552,0.686,0.0,C#,0.341,-7.189,Major,0.391,83.375,4,0.786
2HIyiTyHaweHWBTC3jIMjp,6 rings,[],smokepurpp,52,126171,0.00606,0.832,0.531,5.77e-06,G#,0.112,-6.192,Major,0.0858,131.937,4,0.176
6TaqooOXAEcijL6G1AWS2K,all my friends (feat. tinashe & chance the rapper),[],snakehips,75,229747,0.119,0.689,0.521,8.41e-05,C,0.108,-5.845,Major,0.132,95.055,4,0.178
6uaVCl05ErStzx4alj2Qeq,spray (feat. tyga & yg),[],sneakk,64,220293,0.176,0.737,0.659,0.0,A,0.134,-5.621,Major,0.264,191.965,4,0.465
44DNRbTlkVXL80mZa2XwZl,made me,[],snootie wild,47,194747,0.0389,0.856,0.719,9.03e-06,A#,0.0935,-6.519,Minor,0.0746,146.032,4,0.37
25gL12i7OhqwAalksRruiY,anything for you (feat. nadine sutherland),[],snow,29,271013,0.0909,0.629,0.61,0.0,B,0.119,-7.424,Major,0.145,82.733,4,0.799
11bD1JtSjlIgKgZG2134DZ,chasing cars,[],snow patrol,78,267933,0.209,0.563,0.592,5.08e-05,A,0.132,-4.571,Major,0.0276,104.016,4,0.136
6hIzN1BeLKfAU6K8RfadKV,elephant man,[],so loki,49,121987,0.0888,0.88,0.539,0.000412,G,0.112,-7.057,Major,0.254,146.995,4,0.433
15GwXVerL8HSCf6zEf7aCG,knock me off my feet,[],soak,61,187185,0.0859,0.646,0.877,0.00197,A,0.335,-5.116,Major,0.0545,137.991,4,0.938
5f73EH8020u0znMDJUYTMj,me and the devil,[],soap&skin,52,185000,0.486,0.399,0.444,0.0086,G,0.111,-7.032,Major,0.037,177.855,4,0.213
2Yer0p7uB2lVBUAtANuuQp,magic in the hamptons (feat. lil yachty),[],social house,77,164640,0.66,0.769,0.479,0.0,C#,0.0914,-5.339,Major,0.0385,96.051,4,0.803
0dlTFvu6sfzEenCh2IAPmu,maybe it was me,[],sody,63,179320,0.729,0.457,0.333,0.0,F,0.166,-9.76,Major,0.131,166.463,4,0.251
0jaGOwI4yLwCUUJVvDffWa,covenant,[],soen,48,341540,0.00182,0.628,0.83,0.00732,D,0.0572,-7.369,Minor,0.0426,100.025,4,0.294
5XU84MGaANUPeqZaHgDQak,flex your way out,[],sofi de la torre,48,195140,0.469,0.61,0.453,3.04e-06,B,0.122,-8.101,Major,0.141,85.974,4,0.305
1rM0CnyUiiw6A9CHJRXjZA,chillin' like a villain,[],sofia carson,62,193792,0.0374,0.676,0.776,0.0,G#,0.226,-6.629,Major,0.0908,113.92,4,0.792
4F3EPEh1hFAiu1iG1jfB5h,a bible of mermaid pictures - acoustic,[],sofia karlberg,65,168030,0.902,0.456,0.379,3.89e-06,D,0.132,-8.669,Minor,0.0364,125.685,4,0.338
6AYrHFx4DQxdUQeSmAzNYr,artifice,[],sohn,46,197978,0.00505,0.491,0.916,0.00136,E,0.339,-4.945,Minor,0.0332,92.988,4,0.723
5cA9fu0qKxeV9mTaDpFjgH,breaking me down,[],soil,64,154267,0.000292,0.522,0.972,0.0,B,0.183,-4.141,Major,0.138,151.034,4,0.747
6a2nYkMqC9SCsqMIoF8A6S,be aware,[],soja,43,250803,0.0106,0.654,0.551,0.0,E,0.0459,-7.988,Minor,0.153,79.136,4,0.494
6COTrY8IIFVlmtlMYIUmHb,if you don't call,[],sol,45,186090,0.376,0.882,0.612,0.0,G#,0.177,-7.987,Major,0.345,90.027,4,0.225
0r3epYjWMOTQrav7goZVsW,avaricemammon - original mix,[],solace,24,235408,0.0618,0.577,0.92,0.944,C#,0.107,-6.51,Major,0.0447,120.006,4,0.525
2HhCeucatmy92kC1NHJYjQ,legends never die,[],solence,50,216033,0.000243,0.45,0.952,0.00449,D,0.554,-5.075,Minor,0.09,140.046,4,0.177
6YI65Sb4nKEgu9pVl5GWjm,50 feet,[],somo,49,185714,0.158,0.515,0.458,0.0,A#,0.0919,-9.854,Major,0.0868,92.988,3,0.117
0W0euvQlhbcsTydzsD4EQk,death letter blues,[],son house,38,259160,0.865,0.803,0.288,0.0593,G,0.0833,-15.418,Minor,0.0629,115.685,4,0.865
5lVADANQpWlnuKdQklBm3v,bannaya,[],sona jobarteh,33,258813,0.678,0.721,0.642,0.00747,C,0.0748,-9.583,Major,0.0323,130.092,4,0.62
1oSip9aq8h5GyJW0t3rcfn,bamako,[],songhoy blues,31,220133,0.032,0.754,0.794,6.35e-05,E,0.0996,-7.915,Minor,0.19,118.551,4,0.913
4nWDXD3Jnn0DwF2YgbLQb3,relajantes sonidos del mar,[],sonidos del mar,38,69616,0.467,0.248,0.691,0.787,C#,0.781,-27.557,Major,0.0805,46.202,4,0.0178
2SWBfqj1FrS8t8z56G55rP,i got you babe,[],sonny & cher,66,193840,0.246,0.621,0.708,2e-06,F#,0.143,-9.057,Major,0.0259,110.533,3,0.624
3wnJ90SCPCKvU9Jzw7osZn,pretend you love me,[],sonny & the sunsets,49,334167,0.0323,0.54,0.598,0.0185,F,0.159,-9.151,Major,0.0277,77.08,4,0.728
5tvEaZnliIWAa5ZbcNKQTH,ballad of serenity,[],sonny rhodes,30,210680,0.838,0.463,0.332,0.0364,F,0.0874,-9.807,Major,0.0417,77.158,4,0.203
1xq57PikDPbkU2M1WK4unF,can i get a witness,[],sonreal,60,196253,0.117,0.774,0.587,0.0,C,0.133,-4.65,Minor,0.0326,99.986,4,0.943
2SoIvGDc4dkRiii5bxGSkJ,crazy over you,[],sonta,56,256675,0.559,0.606,0.578,1.78e-06,G#,0.153,-5.076,Minor,0.0373,111.928,4,0.171
0waP50c1rVWjkMc4Ja8Qks,she ain't me,[],sophia scott,61,196411,0.184,0.366,0.634,0.0,D,0.177,-5.023,Major,0.044,77.978,4,0.194
4clicdsA2hcxKogiPJryAk,histoire éternelle,[],sophie delmas,25,199520,0.868,0.311,0.224,0.000104,G,0.0989,-11.972,Minor,0.0322,75.039,5,0.117
14PbhGTCaHCXDvZzfTWumU,murder on the dancefloor - radio edit,[],sophie ellis-bextor,49,216453,0.00253,0.732,0.86,1.53e-05,C#,0.175,-5.314,Minor,0.0335,117.318,4,0.932
2F0zJARISgc6h6bepJ4SsD,for the record,[],sophiya,45,234079,0.116,0.55,0.562,1.69e-05,C,0.134,-6.947,Minor,0.0472,140.056,4,0.219
4Gq5HnEcY2w46SEC7zSg5u,shishunki shounen shoujo,[],sou,24,215120,0.000596,0.581,0.822,0.0,E,0.0505,-4.665,Minor,0.105,79.972,4,0.52
