Unnamed: 0,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genres
44707,glenn jones,of its own kind,7pufqAWLZoZiMAtW5Wofyi,46,0.821,0.274,445281,0.36,0.94,G#,0.101,-13.556,Major,0.0386,106.789,4,0.192,['quiet storm']
88608,the beatnuts,off the books (feat. big punisher & cuban linx) (feat. big pun & cuban linx),3zoExZ6fKHXOUbZfS0zT3C,55,0.00671,0.84,167520,0.797,0.00434,B,0.0951,-2.858,Minor,0.165,100.497,4,0.743,"['east coast hip hop', 'old school hip hop']"
99335,jeffe,oh dear,3uwJ3HLp0FtMuYmwYDHt4R,55,0.272,0.707,208604,0.497,0.000252,G#,0.275,-9.282,Major,0.0721,135.079,4,0.634,"['chicago house', 'acid house', 'house']"
142748,howard,oh dear brother,27TIWKzBDkahxcjKUmthdw,52,0.16,0.547,238307,0.882,0.0273,C,0.11,-6.121,Major,0.0563,171.991,4,0.635,['soundtrack']
59615,zacardi cortez,oh how i love you,2rX2LNaTlQYbIdJNcue4lJ,52,0.137,0.577,232825,0.71,0.0,C#,0.112,-3.525,Minor,0.0371,100.11,3,0.326,"['gospel', 'gospel r&b', 'worship']"
4452,don gibson,oh lonesome me,7pE3xCbi3P4OyHWzONRZwB,45,0.749,0.676,149867,0.827,1.01e-06,A#,0.0676,-6.919,Major,0.0354,102.9,4,0.947,"['classic country', 'traditional country']"
119870,frostydasnowmann,oh my gawd (omg),6NYISeIy8lsfbE24RU4nAA,52,0.0509,0.763,244999,0.223,0.0,G,0.114,-9.271,Minor,0.0646,99.977,4,0.743,[]
223040,steve perry,oh sherrie,4zEi4tr3lEhiAvTRxEzbEz,61,0.372,0.333,229347,0.695,7.13e-06,F,0.107,-5.116,Major,0.0465,203.753,4,0.317,"['yacht rock', 'aor']"
61438,sex on toast,"oh, loretta!",4HqxTpbXpLO1jgKJppk8Gl,52,0.347,0.655,269283,0.554,0.101,G,0.122,-6.898,Major,0.0519,176.129,4,0.696,[]
232634,young & sick,ohh my ghosts,1SUjTQPPpE8l3Rxq6T2KyS,33,0.00308,0.772,222597,0.801,0.172,B,0.2,-6.891,Major,0.0415,125.997,4,0.622,[]
111652,hawthorne heights,ohio is for lovers,6QfnvcOKsdN4Q6exUWVuzn,63,0.0411,0.568,244480,0.835,0.0,G#,0.357,-6.896,Minor,0.0687,170.045,4,0.625,"['emo', 'screamo', 'post-hardcore', 'pop punk']"
164619,pedro cuevas,oiga doctor,1hVgc0ENOVk1AwZMoO92se,30,0.245,0.755,204527,0.936,0.0,A#,0.0794,-3.178,Major,0.0498,110.015,4,0.881,['banda']
42562,rationale,oil and water,2EGcuud9qwxhKDcLRW7dPN,55,0.532,0.686,211053,0.651,2.45e-06,F#,0.202,-4.942,Minor,0.0527,97.966,4,0.252,[]
161751,jandy feliz,ojala que llueva cafe,1VpZ5tYchH5nsUnRfrCzih,34,0.714,0.474,246680,0.593,0.0003,G#,0.767,-14.144,Major,0.0428,116.858,4,0.844,['merengue']
135997,errol dunkley,ok fred,2uFwTMJkdPPjIzXWsNbG2a,37,0.471,0.737,225013,0.581,0.164,G,0.271,-8.962,Major,0.0639,92.472,4,0.93,"['rocksteady', 'lovers rock', 'reggae', 'roots reggae', 'ska']"
7511,adam carroll,oklahoma gypsy shuffler,5uA57RhuQvMKun7R1mdSVJ,39,0.788,0.641,285413,0.355,0.0,A,0.168,-10.061,Major,0.0329,79.359,4,0.311,"['texas country', 'red dirt', 'americana', 'alt country']"
142102,john roa,oks lang,2wTxJWt2gA9a1Z94dTnPiI,68,0.855,0.313,336369,0.237,0.000386,A,0.0961,-14.538,Major,0.0451,80.13,4,0.165,"['pinoy hip hop', 'opm', 'pinoy r&b', 'p-pop']"
42736,ahi,ol' sweet day,3wXHHCV4A7KsoTlHZWVZPd,56,0.603,0.393,178053,0.558,4.85e-05,D#,0.108,-9.429,Major,0.0475,112.64,4,0.336,['turkish hip hop']
182964,gary powell,old blue,4cdGuU2L4Rlc2osr4IWPjX,21,0.496,0.622,173187,0.77,0.0,G,0.252,-6.244,Major,0.057,117.714,4,0.857,[]
37111,ninze,old chap - billy caso's pineapple remix,06ihxcHC90rPqkkColGWYk,40,0.38,0.727,426667,0.64,0.744,F,0.655,-8.809,Major,0.0363,89.995,4,0.0874,[]
2204,wade hayes,old enough to know better,4DWRY8uwyNcRcISJxwyiEY,40,0.159,0.562,220200,0.836,0.000445,E,0.268,-9.344,Major,0.0385,165.489,4,0.965,"['traditional country', 'classic country']"
142572,joe hertler & the rainbow seekers,old love,5InvjDTRpckVGpTi8tXdOl,46,0.275,0.8,257413,0.845,0.00292,A,0.111,-5.602,Major,0.0464,109.986,4,0.867,[]
127644,paul robeson,old man river,1FBUjIW8HFodMgmo6VuJag,35,0.993,0.453,146012,0.0784,0.000163,G,0.562,-18.735,Major,0.0331,52.667,5,0.365,[]
157995,whole wheat bread,old man samson,16A3yjujV756tcPFHUnf5i,30,0.00186,0.579,115400,0.975,0.0,E,0.106,-4.106,Major,0.0743,135.159,4,0.785,"['ska punk', 'punk', 'queercore']"
111794,rosemary & garlic,old now,3xz0695PzzLPN28B6jgi0y,66,0.82,0.49,289970,0.404,0.245,F,0.122,-13.308,Major,0.0278,140.053,3,0.281,[]
51415,jim capaldi,old photographs,5xs7ynFeTgioQpJEXFlrhk,36,0.504,0.306,290667,0.313,0.000473,F#,0.213,-13.138,Major,0.032,130.014,4,0.221,[]
96444,urban cone,old school,6s2KvPc76EAkOuCg9fPixm,57,0.018,0.657,183988,0.734,0.0342,C#,0.256,-5.652,Minor,0.0628,95.023,4,0.247,[]
41606,hudson taylor,old soul - acoustic,6mbb23kuCxOCIBUVpZxsgx,60,0.348,0.296,282659,0.249,7.41e-05,D,0.152,-12.876,Major,0.0283,141.198,4,0.303,['folk pop']
42019,luis trindade,old town,62wUcF268nKH9HcMaY247d,55,0.818,0.526,187037,0.185,7.8e-05,A#,0.106,-15.744,Major,0.0284,100.278,4,0.471,['indie folk']
8828,ward davis,old wore out cowboys (feat. jamey johnson & willie nelson),4IqA0UomZV9pVJu88RSdk0,38,0.798,0.647,214427,0.444,0.0,D,0.122,-5.856,Major,0.0258,106.158,3,0.382,"['outlaw country', 'red dirt', 'texas country']"
4398,ronnie mcdowell,older women - re-recorded in stereo,5LIu9mBjx20QFF7R0QrOvu,40,0.326,0.611,169067,0.64,1.11e-06,A#,0.117,-9.353,Major,0.0644,89.192,4,0.924,['classic country']
203292,tom howe,olive kisses elizabeth,1MhhPpfMkFHiw9IAoSQgYI,39,0.984,0.335,137747,0.218,0.88,D,0.157,-18.675,Minor,0.0421,160.079,4,0.0349,[]
65830,elvis costello & the attractions,oliver's army,1GIV1YzfuFzYAoUjwx3r7W,56,0.137,0.523,179613,0.735,0.0,E,0.199,-9.199,Major,0.0292,143.182,4,0.903,"['new wave', 'power pop']"
37137,nortec collective,olvidela compa,4Z4JaAqhZrQCLebwhU6LmY,44,0.153,0.792,265133,0.549,0.379,F,0.343,-9.855,Major,0.0456,120.013,4,0.476,"['latin alternative', 'electrocumbia', 'mexican rock']"
221252,sheila chandra,om namaha shiva,5d2ua728m2j1KhdxrTOPsT,29,0.789,0.325,176400,0.0644,0.0,D,0.0742,-16.195,Major,0.045,129.696,3,0.443,['drone']
127915,osvaldo golijov,omaramor for solo cello,24KSx42VByW1m1kifFf29v,24,0.954,0.231,494800,0.0586,0.499,D,0.0874,-22.893,Major,0.05,79.251,3,0.0395,[]
180095,earth,omens and portents 1: the driver,6XGLiFTNkatlSjGimT0tGU,42,0.427,0.223,547427,0.453,0.816,A#,0.139,-8.161,Minor,0.0325,131.551,3,0.074,['disco']
50809,the magpie salute,omission,6xQdo4qNzgS9RZexKRvRT1,32,0.000117,0.334,181747,0.952,0.000362,C,0.0725,-4.835,Minor,0.128,164.033,4,0.79,"['southern rock', 'jam band', 'blues rock', 'modern blues']"
91114,lighter shade of brown,on a sunday afternoon,1cM25iyn6zKOfnywTNtvyb,49,0.095,0.784,212880,0.765,0.0,C#,0.182,-3.545,Major,0.212,94.812,4,0.845,"['latin hip hop', 'funk melody', 'g-funk', 'west coast hip hop', 'mexican hip hop']"
90568,peewee longway,on dat freestyle,5w7Nslyjv31kLlcONzKZG8,50,0.0532,0.868,137621,0.703,0.0,G#,0.176,-5.715,Minor,0.264,130.993,4,0.269,[]
129085,philadelphia orchestra,on hearing the first cuckoo in spring,0QlLivFXozHUQlVO0eTqcZ,29,0.931,0.124,368141,0.162,0.773,G,0.0616,-20.358,Major,0.035,95.165,3,0.0517,"['classical', 'orchestra']"
89694,tunji ige,on my grind,7qqtYJj2vaSiZcYq4AyIne,52,0.219,0.798,211078,0.631,1.06e-05,F#,0.0725,-5.408,Minor,0.126,105.026,4,0.409,[]
102113,the royal concept,on our way,3GTXok0dIm0mMqBiVklBYS,55,0.00728,0.582,193853,0.799,0.0,C#,0.178,-5.944,Major,0.0918,130.902,4,0.363,[]
3634,faren rachels,on paper,6yitoXTnBPU7c8fbUgBft4,41,0.494,0.616,208307,0.572,0.0,E,0.0929,-6.486,Major,0.0324,137.984,4,0.323,['pop country']
63712,al stewart,on the border,4VzweaqBuc7LT6yluAt5Ol,41,0.0813,0.5,202307,0.664,9.6e-06,F#,0.0804,-10.935,Minor,0.0332,98.058,4,0.62,[]
197073,brett,on the rise,2IxgZ0fNRzJZvXDXLPLRxo,39,0.00663,0.677,290952,0.649,0.00115,F#,0.126,-10.211,Minor,0.0263,112.994,4,0.377,['country']
129302,zhen chen,on the roof,2j6QxVmMVv73LIkl1hPWnN,31,0.721,0.204,295915,0.275,0.295,E,0.0639,-11.685,Minor,0.0411,82.787,5,0.193,['tango']
3781,ferlin husky,on the wings of a dove,4BkU3XmInYjZyPAdgymyaU,44,0.634,0.677,146613,0.441,0.0,E,0.24,-9.293,Major,0.0274,95.285,3,0.688,"['classic country', 'christian country', 'traditional country', 'honky tonk']"
228329,jeffrey osborne,on the wings of love,3amteu6FsKx1ijTSYaf3qo,55,0.383,0.542,241760,0.358,0.0,G,0.356,-12.014,Major,0.0342,69.185,4,0.358,['quiet storm']
17277,the veronicas,on your side,7mTgsbq7n8jgnwLswpgugB,62,0.0871,0.593,171693,0.78,0.0,G,0.202,-5.876,Minor,0.0736,99.974,4,0.359,[]
8806,connie smith,once a day,1guPCVBMmglx2m1DM0xOBu,41,0.451,0.502,140120,0.353,0.0,F#,0.0583,-9.957,Major,0.0317,136.746,4,0.751,"['classic country', 'traditional country', 'honky tonk', 'christian country']"
20382,at the drive in,one armed scissor,2AIbNaLq0rHu0R27NGiWmw,50,0.0511,0.251,260306,0.932,3.29e-05,E,0.642,-4.167,Minor,0.159,165.253,4,0.229,"['post-hardcore', 'emo']"
134766,laza morgan,one by one (feat. mavado),3A7oG6tKOaez1y8EIg2Ux3,27,0.0342,0.675,197575,0.851,0.0,C#,0.0748,-5.239,Major,0.0621,96.009,4,0.652,['dancehall']
21867,conor maynard,one dance (feat. harper),0bsMTtWnxQ4lKlfBreueZt,53,0.2,0.394,190822,0.443,7.14e-06,C#,0.268,-5.928,Major,0.0414,103.051,4,0.312,[]
122929,rita marley,one draw,5X13b4CYce5Y6NYPfmYsXr,53,0.0312,0.791,265627,0.43,0.000189,D,0.0476,-11.316,Major,0.068,89.519,4,0.716,"['reggae', 'roots reggae']"
231955,gill chang,one for you,32IT8ap5xT9g0l3doWrehV,39,0.436,0.832,182000,0.772,2.77e-05,E,0.0861,-2.342,Minor,0.0971,145.011,4,0.542,['future bass']
103997,twelve foot ninja,one hand killing,7lt4K9LqL1KgBgxl6Ly3Ud,46,0.000637,0.597,268583,0.942,0.00205,D,0.349,-4.627,Major,0.0487,104.969,4,0.503,"['djent', 'progressive metal', 'alternative metal']"
214396,micky & the motorcars,one in a lifetime girl,3q1CSbohATYihY0nc89SP6,51,0.0174,0.526,213394,0.688,0.0,D,0.265,-4.938,Major,0.0255,144.051,4,0.52,"['red dirt', 'texas country', 'alt country', 'americana']"
84174,teamarrr,one job,3Njt8yBfLMJqcsX9KtfOL3,47,0.253,0.651,176008,0.666,7.48e-06,D,0.0854,-5.028,Major,0.361,149.661,4,0.566,['alternative r&b']
181790,brad kane,one jump ahead,4wN8Ov3kPZdkJ8XcYxYUGz,56,0.49,0.516,142440,0.335,0.0,G,0.733,-16.322,Major,0.153,122.671,4,0.598,[]
181825,danny devito,one last hope,0Z06gAgsGv5hsLzvC06XMP,49,0.643,0.651,180733,0.442,0.0,C,0.369,-12.903,Major,0.178,99.656,4,0.658,[]
19568,dada life,one last night on earth - speaker of the house remix,5auepChUKwbHO1NWBwqGBN,50,0.0016,0.649,219520,0.829,0.0342,C,0.254,-8.33,Major,0.0355,125.953,4,0.172,"['big room', 'edm', 'electro house']"
232420,caleb hawley,one life,30mlf6PlLqvdsEXCTvHpkE,33,0.0335,0.729,239000,0.759,0.0,C,0.685,-5.459,Major,0.0893,90.05,4,0.685,['retro soul']
64850,guster,one man wrecking machine,0YhEJmOYZoRdKNPbCvHs8R,44,0.00099,0.527,254627,0.795,0.000258,A,0.0843,-5.879,Major,0.0323,96.917,4,0.21,[]
204360,richard gibbs,one more thing,7a3hbAcxJ6GFqd8scSoybw,22,0.106,0.541,181773,0.152,0.512,A,0.0895,-14.663,Major,0.0483,112.016,4,0.0444,[]
60110,duendita,one of one,1glyXSXED2SPGTZzcGnS2D,50,0.992,0.499,139755,0.0867,4.02e-05,A,0.132,-18.88,Minor,0.0385,137.189,3,0.252,[]
42186,joan osborne,one of us,1xNmF1Uep5OGutizZSbKvd,66,0.0136,0.474,321400,0.502,1.31e-05,A,0.119,-7.988,Major,0.0254,87.612,4,0.369,[]
181972,chorus - the lion king 2: simba's pride,"one of us (from ""the lion king 2 simba's pride"") - from ""the lion king ii: simba's pride""/soundtrack version",3D23LGhFdoRjo56haEfeMq,43,0.214,0.441,159533,0.531,0.0,D,0.113,-8.165,Major,0.0493,101.288,4,0.299,[]
189091,inspector 7,one step beyond (made famous by madness),7vwJPeQDoYOUzGH9vmgu7w,28,0.00646,0.58,123293,0.773,0.00841,A#,0.418,-4.862,Minor,0.0313,88.158,4,0.944,"['ska', 'rocksteady', 'ska punk']"
190528,inspecter 7,one step beyond (re-recorded),7MGiqhF11LAHtw4GyM1j87,24,0.00753,0.484,125267,0.655,0.00853,C,0.196,-8.728,Minor,0.0332,176.62,4,0.962,"['ska', 'ska punk', 'rocksteady', 'mexican ska']"
149626,austin burke,one summer,0l7Q1R6vZAPocVR5BQ80nj,59,0.0741,0.624,230213,0.822,0.0,G,0.332,-4.434,Major,0.034,120.059,4,0.37,['country']
225701,the fixx,one thing leads to another,5B37ocpk2zxeZL1lq5F6ui,55,0.19,0.786,199827,0.943,6.83e-06,F,0.0636,-5.145,Minor,0.0499,136.754,4,0.964,"['new wave', 'synthpop']"
8016,brewer & shipley,one toke over the line,4tMBeRRtM16o957kB45t26,42,0.13,0.586,199173,0.871,0.0,C,0.106,-6.867,Major,0.0341,77.594,4,0.921,[]
49142,spanish gold,one track mind,0PtrQlZiQzdRW5tIk2u0T5,29,0.235,0.585,272533,0.686,6.19e-05,D,0.111,-7.973,Minor,0.0298,174.242,4,0.935,['modern blues']
85010,amber olivier,one unread,2TXiRt0gxd304vN6b2qvwe,42,0.385,0.654,215676,0.402,3.05e-05,B,0.173,-9.883,Major,0.04,148.14,3,0.435,"['alternative r&b', 'uk r&b']"
8614,billy gilman,one voice,3ZdA3QuqHqOJdsczRwT1hg,35,0.101,0.442,249840,0.447,0.0,C,0.0962,-8.838,Major,0.0252,149.652,4,0.16,[]
30561,jesus (wonderful opportunity!!),oni kyokan,21YRbbTJR5f4rxTNxuGbyL,23,0.0416,0.312,211009,0.956,0.0,F#,0.213,-1.318,Minor,0.313,86.454,4,0.406,['vocaloid']
216376,billy dean,only here for a little while,0PrZqDSdiTP8ZLBJHQB0zF,44,0.141,0.537,214560,0.6,0.0,A,0.36,-6.675,Major,0.028,172.541,4,0.774,['classic country']
138288,manudigital,only just begun,1TURPL0kG4SEOanrx37yeo,42,0.439,0.831,204032,0.854,6.69e-06,G,0.147,-4.275,Major,0.105,93.025,4,0.743,"['dub', 'ragga', 'reggae']"
23625,saint etienne,only love can break your heart,2l2JonC9Mmrqs5sC7G0SlD,50,3.41e-05,0.587,269240,0.805,0.386,G,0.17,-9.137,Major,0.036,102.402,4,0.744,"['britpop', 'madchester', 'alternative dance']"
93102,carlie hanson,only one,3HMzCcVRL5fHNF0Uv73LFV,69,0.257,0.497,190732,0.486,0.0,G#,0.0908,-5.89,Major,0.241,93.955,3,0.668,[]
103747,tommee profitt,only one king (feat. jung youth),0JhCW4VTQDMu8VGwhrpYQP,46,0.0599,0.683,210104,0.933,2.63e-06,D,0.365,-4.666,Major,0.131,143.972,4,0.422,[]
21709,the motels,only the lonely - remastered 1999,1BZMMt9H0TheQGWQy44KmO,48,0.0503,0.649,196200,0.313,0.0017,G#,0.0864,-16.631,Major,0.0339,115.493,4,0.708,['new wave']
215852,sarah buxton,only the truth,7l1belVe0og933GuStXrHF,45,0.194,0.581,251173,0.699,2.93e-05,F,0.124,-6.452,Major,0.0295,147.842,4,0.685,[]
96492,roy kim,only then,7mFigNlS2dsKMhcmJyfpeg,59,0.798,0.42,248836,0.314,2.2e-05,F#,0.113,-7.368,Major,0.0324,128.412,4,0.192,"['k-ballad', 'soundtrack']"
89190,diamond d,only way 2 go (instrumental),78e0culZ0CKdTNf4aUzOc8,56,0.00128,0.649,153066,0.645,0.0361,G,0.294,-12.109,Major,0.238,165.731,4,0.631,"['bongo flava', 'amapiano', 'afrobeats', 'afrobeat', 'afropop', 'afropiano', 'singeli', 'rumba congolaise', 'azonto']"
103208,up dharma down,oo,7gWKGNeHjIDUkNreiYYNdm,61,0.465,0.583,239000,0.626,4.16e-06,B,0.204,-7.485,Minor,0.153,155.13,4,0.6,"['opm', 'pinoy indie', 'pinoy alternative', 'harana', 'pinoy rock', 'p-pop', 'kundiman']"
53825,alex chilton,oogum boogum,1h0NsdSSq78UKgT4d5kHwY,29,0.0216,0.775,206840,0.665,1.54e-06,A#,0.13,-10.313,Major,0.0373,116.662,4,0.965,"['power pop', 'proto-punk']"
20120,gina g,ooh aah...just a little bit - motiv8 radio edit,7kyMLaXepcGHIrsLqoiTB8,57,0.626,0.647,203120,0.942,0.168,C#,0.0411,-7.101,Major,0.0341,130.978,4,0.937,['tropical house']
67391,grits,ooh ahh (my life be like) (feat. toby mac),2cGJxXXIBrxMhk2fWUJTLs,73,0.114,0.757,233173,0.862,0.000192,D,0.285,-3.519,Major,0.0695,99.021,4,0.823,['christian hip hop']
52483,jessie hill,ooh poo pah doo (part 1) - 2002 digital remaster; 24 bit mastering,6XRdl942BVMMLYd7OswD5U,24,0.0091,0.733,139333,0.642,0.0,B,0.322,-10.131,Minor,0.0615,131.56,4,0.705,[]
72092,all-star kids cast,oompa loompa,5P71HJ6moieQMr8s6zmtwT,21,0.857,0.896,62840,0.257,7.86e-06,F,0.0856,-14.659,Major,0.135,142.095,4,0.452,[]
179861,arve henriksen,opening image,5c9QOZ23T5jyaPe0qdXDNx,35,0.961,0.185,255843,0.0538,0.658,F#,0.168,-20.466,Minor,0.0395,68.498,4,0.0624,[]
218967,jade or,opium,3SZZv8f9VavfOzBnFiRzRR,29,0.732,0.353,203520,0.556,0.000116,E,0.699,-8.292,Minor,0.0306,109.56,3,0.168,[]
119088,slimmy b,opp shit,53VbeBh3PQuIToDogqdakd,53,0.277,0.904,176327,0.743,0.0,B,0.298,-5.319,Major,0.35,97.918,4,0.69,['hyphy']
88398,nsg,options,2cytBOLpwFRX7J9URCrFIe,81,0.387,0.836,240082,0.621,9.16e-05,C#,0.104,-4.685,Minor,0.0892,101.995,4,0.762,"['afroswing', 'afrobeats', 'grime', 'uk grime']"
231149,x.o.,orange soda (feat. kidd upstairs & produced by kidd upstairs),3PrpfZRnllDh7cksV1ohPi,38,0.0069,0.636,240156,0.66,1.62e-05,D#,0.261,-7.783,Minor,0.129,89.955,4,0.1,[]
140339,park kyung,ordinary love,1enx9LPZrXxaVVBxas5rRm,57,0.219,0.739,232867,0.706,0.0,A,0.132,-6.534,Major,0.152,144.112,4,0.558,[]
91908,bugzy malone,ordinary people (feat. jp cooper),5YmmqeU1a7KsNzvbj4aCGS,64,0.239,0.474,270267,0.8,0.0,B,0.0906,-6.641,Minor,0.268,143.25,4,0.409,"['grime', 'uk grime', 'uk drill', 'drill']"
53472,lonnie mack,oreo cookie blues,4n1XEvLbcGqvg7pW3O8koV,24,0.765,0.648,294467,0.343,0.00294,E,0.0994,-9.524,Major,0.0399,97.299,3,0.554,"['blues', 'blues rock', 'modern blues', 'classic blues']"
5939,gold spectacles,origami lover,1kOUDnQUT9NSeUrTvAhyP5,46,0.827,0.727,205926,0.373,0.000369,G,0.184,-8.369,Major,0.0915,80.99,4,0.832,[]
181633,erik truffaz,origin of the world,3qcUvbvX4Gddb7YeFT4AAf,35,0.983,0.0999,336993,0.207,0.841,D#,0.22,-18.265,Minor,0.0391,74.357,4,0.0595,"['nu jazz', 'french jazz', 'jazz', 'jazz fusion', 'acid jazz']"
58604,antonio cesti,orontea: intorno all'idol mio,3wB9CVMXmvF7tKr7eJwoGp,24,0.994,0.329,228333,0.0455,0.00593,E,0.067,-23.691,Minor,0.058,70.317,4,0.0639,[]
220990,david sylvian,orpheus,4xHnpiWfxGo6PzhEnsPHdP,25,0.505,0.432,291573,0.486,9.97e-05,A,0.13,-10.517,Minor,0.0364,159.689,3,0.401,"['art pop', 'art rock']"
84486,elo,osaka (from gradation vol.4),1ZUd9LhqUiqFy8j6uAAzx0,46,0.343,0.772,205160,0.533,0.0,G,0.345,-4.877,Major,0.0425,92.902,3,0.373,[]
217103,hamsa lila,oshun,2Z8AHxIvEXXPnguol7iVki,30,0.555,0.79,228573,0.772,0.423,G,0.0941,-8.061,Major,0.076,114.987,4,0.596,[]
128479,l'orchestre de la suisse romande,otto e mezzo,7cKcyIwYfbT2ycfrYghHD2,36,0.899,0.209,303013,0.105,0.616,G,0.683,-21.258,Major,0.0423,75.098,4,0.149,"['opera', 'classical', 'orchestra']"
94930,missy & blonde,otw - acoustic version,3kK2BuV20t1y7zMLSxDy6h,64,0.851,0.595,201656,0.294,0.0,G#,0.129,-8.912,Minor,0.037,129.998,4,0.53,['acoustic pop']
27635,aaron west & the roaring twenties,our apartment,3uoQIZiEENqa7yEObOSakx,38,0.646,0.454,213627,0.66,0.0,G,0.188,-6.028,Major,0.0406,140.715,4,0.314,"['midwest emo', 'pop punk']"
142376,emil landman,our bodies,5BOwOyJwDuSaeKsSQpFlrs,51,0.561,0.761,189907,0.542,1.53e-06,E,0.258,-5.256,Major,0.0269,81.975,4,0.87,['folk pop']
63440,jessica lea mayfield,our hearts are wrong,6Wf0dbrqvBkEUSe12cRsps,42,0.218,0.634,186587,0.588,0.000193,G#,0.0995,-8.894,Major,0.0712,159.235,4,0.599,[]
19975,the go-go's,our lips are sealed - single version,1GVnAD8Iz45rux6EC657Yv,54,0.0444,0.607,167960,0.864,2.95e-06,G#,0.0341,-7.101,Major,0.0522,131.203,4,0.947,[]
178425,teeth of the sea,our love can destroy this whole fucking world,1Phm1lAlSLY2eyD6Nx3Yy0,34,0.00686,0.219,216872,0.439,0.807,G,0.0276,-13.901,Major,0.0465,109.661,3,0.146,"['space rock', 'post-rock', 'krautrock', 'drone']"
71077,greenleaf,our mother ash,2sWzJDMSkqLs3qTdtaFU9F,35,0.00259,0.212,194867,0.865,0.239,A#,0.0933,-7.755,Major,0.0511,163.335,4,0.681,"['stoner rock', 'stoner metal', 'sludge metal', 'space rock', 'doom metal', 'psychedelic rock']"
178266,kaidi tatham,out here on my own (feat. children of zeus),18lBBSU3QxLHLecKXtmzMo,43,0.241,0.662,254444,0.648,6.78e-06,C,0.102,-5.188,Minor,0.241,86.972,4,0.503,"['nu jazz', 'indie jazz']"
94603,the honeysticks,out like a light,6AiOFnRzIMnnmAOEyYkntE,56,0.161,0.522,256019,0.46,0.00209,B,0.0726,-7.781,Major,0.0275,125.971,3,0.378,[]
151792,fastball,out of my head,5tOjRq5shlEdm15nmJBq7Z,57,0.366,0.599,153067,0.666,0.00158,E,0.169,-7.461,Major,0.0324,156.206,4,0.482,[]
227328,gabrielle,out of reach,0g9ne3xgPwtCj4W7QR7RFY,48,0.494,0.504,195440,0.49,0.0,B,0.108,-5.728,Major,0.0435,182.828,4,0.561,['uk garage']
57441,ocean heights,out the way,3UEmpuOogjSg6N5EUXtK69,51,0.627,0.406,203421,0.279,2.84e-06,D#,0.239,-13.747,Major,0.038,132.738,4,0.38,[]
52119,shakura s'aida,outskirts of memphis,062xegh1dDwl3JutgSY5EI,31,0.306,0.685,307267,0.787,3.39e-05,G#,0.282,-5.139,Major,0.0952,124.537,3,0.697,"['blues', 'modern blues', 'soul blues', 'blues rock']"
26744,jimi tenor,outta space,0SMddcOzbuLddEPBeekllO,39,0.589,0.643,385560,0.575,0.298,F,0.0931,-11.61,Major,0.0367,78.457,4,0.693,[]
202521,mattias bärjed,ouvertyr 1,6GofKiirAD5kNm9oVeuW8B,34,0.928,0.566,157733,0.41,0.859,A,0.124,-10.845,Minor,0.0477,177.87,4,0.682,[]
43058,papa m,over jordan,243ataMT90SyeW7dWmtZfS,53,0.878,0.446,260733,0.196,0.0139,G#,0.0584,-15.491,Minor,0.034,89.258,4,0.283,['folk rock']
130474,daníel bjarnason,over light earth i. over light earth,07HW0qhrKE494kQZLPYXDt,30,0.614,0.1,366730,0.183,0.629,G,0.105,-18.615,Major,0.0409,73.549,3,0.0334,"['minimalism', 'neoclassical']"
142671,emily vaughn,over that,7hJCwbaLSp0cDraXG91oAW,49,0.222,0.805,205371,0.429,2.2e-06,F#,0.365,-7.398,Major,0.0512,107.009,4,0.553,[]
26907,m.rux,over the hill,5DTCcgIqGrIkWmLwdL3vCQ,40,0.0901,0.873,329749,0.607,0.862,C,0.071,-8.236,Major,0.0479,95.008,4,0.126,['downtempo']
191614,justin hinds,over the river,0fnyCTieYuZZroH7xFKiC4,21,0.0874,0.781,141467,0.464,0.0,C,0.125,-11.615,Major,0.217,126.647,4,0.943,"['rocksteady', 'ska', 'roots reggae', 'reggae']"
52885,the electric flag,over-lovin' you,3YF4aMyDnV8QjUS9RFS22r,27,0.51,0.549,130000,0.683,0.0,G,0.479,-7.164,Major,0.0345,118.495,4,0.802,"['psychedelic rock', 'acid rock', 'blues rock']"
149292,agnez mo,overdose (feat. chris brown),2jzFNGqC0Q1TeThJTzPL0T,61,0.231,0.405,174251,0.616,0.0,F,0.347,-5.847,Minor,0.0889,141.029,4,0.543,['indonesian pop']
36941,dzouns & dzesika,overdosed - matto remix,0dU0NCIUTydxlIHALKzW5A,44,0.0783,0.703,219263,0.731,0.0151,C,0.0587,-8.032,Major,0.0804,123.984,4,0.238,[]
231190,o mer,overflown,12lK6eXdrsQWkw50Hv4zF6,41,0.238,0.596,192750,0.728,0.475,E,0.116,-8.304,Minor,0.0585,154.92,4,0.929,"['turkish pop', 'arabesk', 't-pop']"
206199,takeshi furukawa,overture: lore,3ITCrEvmcuQOnmy4g1TZY5,29,0.854,0.177,186733,0.0699,0.906,F#,0.0861,-25.262,Major,0.0388,85.188,3,0.0353,[]
178301,ralph alessi,oxide,4VKVAlGG8qCZlnpJAbxJP3,35,0.962,0.532,338973,0.111,0.938,E,0.0825,-23.987,Minor,0.0307,100.052,4,0.193,"['jazz', 'free jazz']"
177241,fredrika stahl,où veux-tu aller ?,5z3UJq95l8teAWcSmht6ff,31,0.898,0.65,211160,0.507,0.0281,C,0.171,-10.435,Major,0.0292,135.397,4,0.805,['french jazz']
